Date,series,OPEN,HIGH,LOW,PREV. CLOSE,ltp,close,vwap,52W H,52W L,VOLUME,VALUE,No of trades,EMA_50,EMA_100,EMA_200
2024-12-03,EQ,958.05,959.75,948.65,957.00,955.90,955.0,953.18,"1,269.00",900.5,"13,46,981","1,28,39,10,998.75","93,274",1024.9500265090603,1072.4481132704989,1079.2419780817943
2024-12-04,EQ,956.00,963.85,949.65,955.00,960.20,961.2,958.88,"1,269.00",900.5,"12,36,061","1,18,52,29,607.55","50,537",1022.4500254694896,1070.2451803344493,1078.0674310362044
2024-12-05,EQ,965.00,970.95,946.25,961.20,965.80,966.45,962.37,"1,269.00",900.5,"20,43,341","1,96,64,57,693.55","1,01,787",1020.2539460393136,1068.1898302288166,1076.956809831864
2024-12-06,EQ,970.00,976.40,964.10,966.45,975.50,974.45,972.45,"1,269.00",900.5,"18,93,714","1,84,15,44,595.75","51,299",1018.4577128613012,1066.33359596686,1075.9368415748306
2024-12-09,EQ,974.00,974.00,931.50,974.45,934.20,933.95,938.12,"1,269.00",900.5,"36,79,131","3,45,14,71,956.35","1,06,541",1015.1436849059562,1063.7121386209817,1074.5240371810512
2024-12-10,EQ,938.50,938.60,925.20,933.95,929.30,926.75,929.37,"1,269.00",900.5,"19,90,270","1,84,96,90,441.25","62,205",1011.6772658900364,1061.0000170641304,1073.0536487513891
2024-12-11,EQ,931.40,942.95,929.40,926.75,934.60,935.05,936.71,"1,269.00",900.5,"13,56,603","1,27,07,48,584.80","59,234",1008.6722750708192,1058.505957320286,1071.680478117047
2024-12-12,EQ,937.00,938.45,916.00,935.05,922.00,921.25,920.81,"1,269.00",900.5,"19,13,140","1,76,16,40,058.60","82,904",1005.2439505582382,1055.7880175713697,1070.1836574392655
2024-12-13,EQ,919.25,931.00,907.40,921.25,929.00,929.7,921.91,"1,269.00",900.5,"12,78,151","1,17,83,37,636.95","66,381",1002.2814426932092,1053.2912251442135,1068.7858101015615
2024-12-16,EQ,929.70,934.65,917.00,929.70,920.00,920.35,922.86,"1,269.00",900.5,"8,48,667","78,31,99,467.80","47,563",999.0684449405344,1050.658725636407,1067.3088368667202
2024-12-17,EQ,920.35,922.00,900.00,920.35,903.00,904.9,907.16,"1,269.00",900.0,"15,97,108","1,44,88,34,958.45","83,975",995.375564746788,1047.7724142376665,1065.6928285396882
2024-12-18,EQ,905.00,916.90,904.45,904.90,909.90,909.35,911.11,"1,269.00",900.0,"11,54,541","1,05,19,12,756.65","47,012",992.0020131880904,1045.03137633197,1064.137178504467
2024-12-19,EQ,908.00,918.00,901.10,909.35,907.00,907.1,911.10,"1,269.00",900.0,"25,89,001","2,35,88,39,192.10","81,315",988.672522474832,1042.3000619491588,1062.5746195143731
2024-12-20,EQ,907.00,916.50,882.90,907.10,894.45,889.45,897.62,"1,269.00",882.9,"24,41,036","2,19,11,21,687.75","76,349",984.7814431620936,1039.2733280491757,1060.8519864843795
2024-12-23,EQ,894.95,906.00,890.00,889.45,900.40,902.75,898.31,"1,269.00",882.9,"10,54,695","94,74,46,171.35","54,923",981.5645238224035,1036.569895810578,1059.2788323900077
